epoch,train_acc,val_acc,train_loss,val_loss
1,0.601425,0.6038333333333333,1.3434001050949096,1.3674043798446656
2,0.682925,0.6733333333333333,1.0664731843948365,1.1016745274861655
3,0.7355625,0.7261666666666666,0.8861116171836853,0.9189499119122823
4,0.7636375,0.7535833333333334,0.7775522659778595,0.8129705471992492
5,0.7840625,0.7726666666666666,0.7053747008800506,0.7509603180885315
6,0.788675,0.7728333333333334,0.6780447788715362,0.736905323266983
7,0.8047375,0.7869166666666667,0.6310145781040192,0.6875371572971344
8,0.8124375,0.79375,0.600167515039444,0.6629829363028208
